y,x
36805,11446
51475,8979
52098,39625
47307,11614
5747,26976
10934,36732
2067,45528
21440,37972
53249,49378
875,52407
13865,47262
67092,836
62660,15331
9442,36609
24371,61945
6224,1929
22219,50383
6835,42374
36212,40883
58127,34203
36647,21365
36158,54090
41056,56537
23734,44473
30069,16160
50008,15191
19591,4732
64245,36326
10831,62649
41505,28185
64367,4058
40750,45343
35554,28536
2576,38643
8860,58412
45560,18907
53017,9891
22113,5058
15673,861
11418,65291
53431,64195
50173,46982
884,9510
66479,29430
34131,6674
60619,39855
33036,67263
40762,64324
3438,33672
13089,46538
21272,50711
12577,38908
24189,67119
54085,53399
9019,36536
37951,59776
43838,42007
36510,36573
26925,3022
46534,6718
17682,813
44554,33898
55801,27695
34911,26973
16079,24177
19671,48050
61520,436
28723,54013
20291,33515
14254,26841
7180,30844
40402,48137
51785,2849
22991,8700
47785,20901
9072,49799
49388,29433
59090,33696
62597,13198
20434,180
50356,22475
21390,38473
67246,67355
6983,61109
27518,2930
45418,62010
59664,16902
12368,8841
22231,13537
24520,63745
16953,40994
37004,42780
64934,15736
14753,61710
4086,35176
10288,14117
5650,60323
33987,33275
33610,41382
14239,34820
2504,40115
37430,38055
17158,3757
57008,55622
3470,36584
62337,62674
4913,43539
37158,57469
26126,62966
45298,12536
63054,49811
49441,47286
17979,51905
52218,43232
34420,6278
16517,32502
57095,16907
3085,33336
32673,58886
51569,10108
48021,17657
32593,24596
26348,44489
30312,40622
292,37155
3328,33581
66891,4148
4523,52252
15450,23746
10754,41734
31766,58750
35858,5564
10511,43971
25489,51698
61785,1928
60308,32333
57859,58755
3070,560
40708,34877
63636,52011
58232,625
20047,11237
26211,7331
3794,28290
26664,61976
60947,8967
44283,28609
38310,36062
4238,32679
13081,65255
22396,5561
65434,32176
62010,39869
65283,10689
58041,41036
59651,154
31309,46697
7948,58120
33795,38899
63802,21229
41800,31950
24226,52689
50027,43563
18196,45686
23955,56370
38624,30479
47831,59743
16436,57217
22182,13905
62218,55112
49309,32472
26939,41923
4923,21691
63952,42470
46138,26104
45877,40988
67175,24675
11649,5591
4874,37762
24030,62905
44311,47620
61770,14406
34487,9693
32769,41853
47247,47128
44595,46936
46940,65498
46643,15370
14194,55915
61643,53096
2240,53980
20443,37014
62878,8674
21925,47432
20864,23416
47050,8670
62093,3650
65578,18533
41291,30412
887,11993
8184,47723
17368,44329
4293,8943
7028,26355
17751,5221
61052,40065
41065,20179
48,54891
51299,50054
63873,40659
42825,6198
3764,51499
34734,11141
812,49987
34524,50659
40473,49537
63764,8005
46518,23672
47326,15325
37078,4798
42868,54903
204,45917
56091,22024
40161,61859
44548,13315
55610,54236
15024,13282
54087,11341
4333,3344
62234,20559
37508,2801
1186,12577
23351,47556
50512,33147
56632,25286
43757,62529
37697,15305
49890,9473
56391,38300
49038,6775
62868,9479
35679,21274
49941,63888
37421,37442
55366,30730
20806,59772
65826,21870
64068,28790
29847,58662
16815,3773
50638,11547
50285,12105
42066,52604
52649,26732
39953,36104
26048,17224
5061,746
43679,3542
57171,19090
56279,14100
53619,25333
30815,32461
29286,32357
23432,51940
8783,41835
12521,25527
35572,32605
1698,17438
26361,10057
54355,64208
4515,15349
18312,48099
44639,40666
37143,34774
47467,14697
2701,8180
34842,53780
54522,45387
39577,44607
32858,52681
46327,23925
34016,54017
50674,19875
40748,56085
10206,24257
40192,5227
20424,64844
48782,36928
4008,58358
40166,35766
55180,32689
13215,22435
53765,12189
15358,51446
15777,13829
49997,46280
25915,39691
61292,7119
25578,49817
32232,57115
34009,48398
28066,24504
29795,47581
61697,14379
4299,6766
10465,14305
62533,45531
1069,12574
2511,27743
60926,6140
17493,53416
26146,52805
11054,18327
33937,21709
47804,20956
23918,25739
2717,16604
33971,29656
64459,47609
65146,43370
65802,62595
64450,33122
37555,28033
57252,5409
60888,24309
57526,33675
65716,13525
4229,15089
20416,39575
316,56484
56916,61342
62942,19028
27964,17003
59776,50309
28746,22353
65247,9102
27259,26607
58874,2382
17933,32657
51550,19263
12678,36452
38151,17717
59818,29761
50295,40624
59345,52408
15488,47528
53042,39118
38662,890
36167,11100
18748,6167
9454,24643
15806,22481
65164,63311
62964,44003
16341,53792
44895,35196
2459,45904
43938,45367
52364,65337
17262,19107
38569,6917
14389,19566
20597,44898
62858,32124
48592,3075
29249,49632
37841,17334
7622,14407
43777,6471
28092,56629
31928,3244
40520,22451
25345,10398
38115,2534
62104,27004
5234,22308
10333,44816
15583,57511
3296,33763
53131,37373
2032,57058
43675,16584
63432,11619
61968,35951
18819,52837
18641,40916
7826,63681
38022,11662
48481,52517
8717,11587
25622,35835
31622,15760
55045,35477
63563,29631
42182,62518
33439,40282
20538,41666
22489,38381
51573,64859
32199,61188
32084,7828
41137,23611
41015,294
56735,7816
25090,66620
64764,7999
32585,28151
50921,20561
36962,24948
13778,62886
38133,51431
22241,11673
42905,11224
57430,27674
59838,4259
23349,24027
24620,833
48594,118
41508,35779
50385,31955
60294,66218
60197,63914
42174,64094
13052,28950
8264,5436
40274,48196
17420,33406
2097,44729
24032,2571
10847,31202
40205,34623
59361,34113
39798,4049
19599,31638
6328,47259
1296,12081
42954,62701
47223,14959
53052,56114
35751,59252
59435,45689
44530,13156
39799,23481
62631,7978
13749,22367
62377,53255
19390,56829
40820,17022
11625,18732
9898,57940
44184,23866
15458,32696
50214,21617
51451,53129
60137,54482
64311,27918
46089,9606
41436,26570
56096,35973
18495,6727
30732,59891
47799,57844
57425,45031
44431,11336
53192,20587
16232,5332
62055,23408
65872,54451
12774,32110
18465,64153
47656,43901
35998,12601
27679,33605
33645,24330
28249,33622
6922,51440
4010,46107
21725,627
51758,40465
25351,28192
34557,16740
63884,30212
27458,42006
52658,62538
56105,61307
19990,6164
13180,57515
14872,3512
25892,31236
22661,42295
24423,60480
11952,32876
66249,59753
53758,21967
27977,8529
14248,64055
31863,60915
47989,22056
51033,59729
61817,61334
1124,53875
14661,1021
34262,53885
22149,25267
57774,12656
63539,8763
27655,25228
43687,57696
54051,12455
58423,39834
24897,27353
67401,8135
36878,28077
60894,27927
42099,55789
61013,10378
58748,62483
31829,46708
24403,1314
60495,6000
63257,63316
20218,15743
15129,20058
21539,23779
56620,14023
9666,15233
3480,40192
66179,59238
17730,59234
2961,45781
53298,40110
66135,10408
57539,4376
39398,20607
40607,61830
61783,1491
50410,9740
6798,6990
42700,49373
29568,32762
44519,12739
28643,23590
28413,33880
67415,60727
11271,64415
5769,20292
38035,60266
37918,45488
1711,54775
67070,33860
49775,8919
12331,57683
63195,19040
20716,40288
4371,29998
49698,64707
63394,61326
48633,58450
51681,9874
64644,64894
20412,24768
52478,14906
33909,9362
4370,66688
63771,60297
49048,5873
33245,21827
16761,4262
59382,46493
31356,56196
50636,36743
11440,54239
58578,31941
2051,20121
19096,18249
40903,187
33269,38853
38244,39125
46230,56552
31852,45043
36400,167
41187,5830
50174,64207
5863,8644
57918,16804
34436,56887
1463,58016
34133,53347
20095,64098
34485,47020
64317,38846
53831,24965
67128,27332
64338,47570
32299,2007
53233,29329
27201,22558
49381,7162
65180,25589
24820,24831
20093,14732
20855,51840
31524,23939
37848,56287
34725,21191
37759,58630
28557,15964
37435,54579
38009,67356
1535,51490
18202,36011
51747,24165
38582,53588
38103,26093
5805,58182
15183,30203
54612,46785
54035,39748
24775,18173
28460,33850
49986,42154
27844,52875
40068,23350
52594,3541
65300,66786
46108,24810
1106,26146
553,54507
30603,58038
29925,1834
8374,42055
46929,27619
6742,65624
24890,34264
21140,20755
61017,27523
45456,1138
43876,59017
25990,64240
15666,37623
51540,54797
19627,55780
9629,22157
48328,44725
42763,58949
27280,25293
34019,36690
25122,52158
1544,11159
50127,11520
15995,24277
39087,8512
11628,1388
20102,30342
5830,34359
7842,46479
58177,28828
57780,8198
66703,37283
53278,49052
44723,26931
26414,42160
65403,56871
41869,51779
11455,43349
7238,56479
17708,36009
37850,28719
23119,30934
42194,3232
66119,19370
33805,56621
34386,49170
23997,20468
2362,48182
8685,19586
48509,61237
32485,33953
22433,2542
18678,13903
33566,35972
20995,34492
44624,66794
57668,2322
49195,43156
62694,8981
5123,37088
13451,8999
63173,13194
43191,53791
35252,45895
18040,53165
535,50314
42877,23532
33660,5074
14785,14415
22505,34413
12898,52867
27786,4417
22080,45523
1187,41706
36670,16654
61244,58866
8349,23848
21693,38891
45570,52816
38645,40045
25846,61249
26418,12883
35255,21980
43640,8097
27434,19469
16959,28429
12562,50897
1682,20815
49869,8449
56385,20794
34138,38789
35404,65473
58767,1273
55550,63606
20482,22713
3959,53439
15521,44141
1747,31029
54480,3334
35690,2120
47448,57453
25869,35181
37183,28265
31435,45357
29529,36564
3175,50083
32096,38056
3142,7363
34342,22987
38250,31035
7829,15617
18797,34865
19,4478
38657,56353
18406,27153
26591,62140
31312,62456
20758,41433
55343,37047
36340,6443
46139,55216
16052,6855
60820,8476
2120,9006
36235,53329
63307,34478
28890,4115
65559,18530
42641,42797
43476,18805
30088,58958
48332,14193
27145,49427
63922,13226
10474,11066
40321,13195
35246,38317
47870,32805
23982,34539
49109,36556
23056,64679
57718,24506
35625,11913
46895,52467
14904,5531
6192,15411
10529,62411
62900,41504
15256,46111
41534,45677
23693,25078
58784,40378
39218,44414
52228,62724
1768,56735
45730,9595
51652,16517
29899,5384
42967,61565
30486,58140
29125,41710
11614,13054
45949,59635
5090,2114
49846,38500
13134,32044
4104,20578
15382,46825
58962,30124
33815,47369
39423,11910
42781,64645
29132,17434
27287,6925
59359,10023
28624,34675
40782,28651
57927,65763
60190,12412
22973,28614
7956,52884
28484,984
43102,21814
25420,13732
32527,41466
38530,18581
38988,47241
42627,49329
51607,54453
60616,13923
54540,49821
59857,15098
11531,30694
59388,15428
24834,36174
32150,58153
19632,30195
26409,41403
58010,11418
42788,13462
22124,40943
2597,60395
49300,59287
62408,13640
51257,47004
7630,52402
12244,15116
62341,5915
44335,62085
33570,57523
64829,23572
5126,28136
42428,57676
27397,65785
44725,29692
19619,40605
49222,31034
15679,12388
24893,34160
7563,46775
11050,20861
5013,2300
50078,25060
38540,7058
44606,19207
35521,23319
4134,58898
20210,17348
31521,23028
10745,53593
13539,60680
32901,11551
60189,52552
22197,16282
41442,47892
49130,52219
45155,15658
25319,5325
52709,61287
14168,34745
65666,12996
52523,658
60592,2565
17174,57772
34871,42368
62535,6778
9843,17039
30779,6607
26936,22177
29073,15281
19931,65991
1774,48972
49007,25257
11057,9355
33883,47739
18068,59865
18553,11817
40217,52421
46371,3387
22859,39355
48943,20884
57922,14989
54236,34873
51898,26686
54870,20199
9445,35844
11108,51359
50797,40417
33021,66645
27658,14377
7863,23816
3692,26088
44905,45150
59602,31937
30600,38480
12200,28427
37251,33821
11826,49092
11786,54922
54797,20002
2503,21197
58327,43820
4124,4662
597,58687
65938,4942
32486,6356
41297,60234
2758,29735
22650,5423
7314,26293
58692,16042
51760,1849
52644,36906
15993,47018
20628,43869
8541,31393
20698,27951
50351,2841
48211,12472
50284,58167
63055,35624
30795,14787
41188,63421
53351,45239
30722,47140
41082,56686
65380,29413
49382,9263
46924,53680
16293,39047
27614,58060
18621,4337
39461,38988
45589,11361
226,10978
47868,58986
58308,21008
6637,15326
30615,33885
63937,56171
66514,36956
5800,36068
60934,17296
33974,7341
17340,47138
36656,934
14727,55177
26332,20470
39907,18082
47336,29101
56776,1057
16840,2982
22002,22903
47765,5255
28504,12247
38922,61031
53049,49505
46195,25425
510,14895
55347,60766
57289,51765
28726,20889
10147,10782
21559,26
56976,17129
9884,28480
25518,21074
52347,30523
26769,33429
2339,61216
52126,47783
16146,19560
62935,13344
4213,32410
4298,52094
28856,29600
33050,35201
39491,24336
58880,4945
7248,40756
27857,49248
62845,4086
39926,50482
59539,49915
37459,25786
14343,4033
51983,57549
24476,44883
27990,1605
62026,30296
65109,5522
6154,44320
34864,51083
29553,58675
6333,962
37234,21989
64180,45379
50366,57373
37909,65081
4749,24159
38271,59667
16213,35696
2270,54899
27314,51574
44491,6282
57090,57582
35871,66632
7490,43749
64598,9513
27153,45948
36218,56669
40339,16751
60637,49270
53598,30744
15050,25227
41019,66009
51303,66105
25936,43758
64582,57011
22831,37380
32907,44893
67361,13747
22296,61254
4352,29362
66699,43490
10127,24634
27728,37209
56359,32656
17239,52535
55903,31195
20268,15251
53850,11007
57108,29156
52558,54521
66956,10163
52464,21666
7866,46996
5527,47764
44124,58596
28572,11669
54583,56527
53532,32585
60858,54267
7935,58250
48892,22967
41068,36863
66295,1349
59068,11193
30258,19621
60700,6609
54181,16754
26001,13876
32865,66955
57600,40010
16895,19219
9166,51424
22326,37578
27913,51515
18361,64462
46286,51116
13587,5110
15989,60004
14005,21652
50395,30885
66316,42796
54084,25829
35487,12730
54935,18888
59256,26794
10708,14313
13944,63117
19292,61543
24901,25891
54787,20725
63508,8064
32396,59196
22320,41754
48086,2218
39579,20858
28546,15456
47722,39174
5535,1382
36058,41309
64533,30570
5271,19649
49302,56847
22042,31750
31638,31583
59430,65720
30746,54739
40204,47952
37029,57200
10296,41620
15492,1424
65349,14546
32289,66050
54073,29547
32378,16884
45810,29289
12500,4807
38306,57798
2468,38254
36038,14314
64438,19757
59097,20321
34148,33688
46206,43520
53621,27453
39749,11971
47650,65929
24391,51096
16542,37885
10074,27890
52114,14371
21780,53969
37985,63847
25840,43268
35434,55872
25356,50550
29827,62967
37483,44411
11918,50959
33904,6
20504,13079
22047,55922
30518,18197
33726,20864
31669,32084
21971,52248
15362,35387
54738,166
62688,54967
33459,35763
52904,25607
40033,53518
611,42098
51045,23038
35823,31179
23032,28395
6126,26140
41085,65307
38719,58335
55381,16557
18138,39883
26956,35093
54,42394
52702,37187
21655,28146
27326,41134
18917,46116
32342,67108
17407,11481
26790,42630
54980,29422
39280,63832
45177,39313
8786,28521
15493,25418
59541,26618
66730,30098
10875,21992
25938,27844
49517,56039
10814,1404
20331,55933
20823,28945
51435,56274
42736,26117
60317,46090
35569,8054
64508,13102
15087,63190
44592,38667
7040,66385
37811,45864
33530,43478
26330,53340
40044,20239
7872,51748
28767,44136
9323,15754
42455,41494
41607,40687
25800,60983
54718,8657
41466,4022
6425,55577
3277,42931
53728,25186
35654,58304
34499,54197
60007,19713
44989,15681
41537,2718
61162,4193
26625,50594
29653,39639
36394,41352
14617,3008
8357,22879
